1 15 15  597386942813 252917418
12729 43 7  19221068371 203153113
12730 62 12  302523030611 108358315
12731 24 79  90491815213 6982586868
12732 62 4  36002014685 45274364
12733 31 3  352510148792 48226118
12734 62 23  394225031907 3067738744
12735 7 4  491268065299 396006885
12736 12 15  424787064200 272303779
12737 62 31  362576065445 846928581
12738 6 23  107359447413 64517020
12739 62 12  418922678050 315755878
12740 62 63  358084680475 2822058028
12741 31 11  90678073353 116958616
12742 68 47  459849007630 73123396
12743 6 1  413133884687 139571773
12744 6 31  102720286172 50047468
12745 6 2  1572293397 51488253
12746 62 63  294129730515 2115997596
12747 18 3  238547868703 64043360
12748 68 47  180237736268 301959444
12749 62 15  323974935747 221112846
12750 12 4  154666096776 483683835
12751 62 12  369002599083 70408272
12752 62 12  353463466794 165074032
12753 9 9  572991822126 69612148
12754 6 4  294332124286 11209532983
12755 9 12  365286916640 208181395
12756 6 31  439229201987 18525428
12757 62 2  28258038693 117169586
12758 31 15  163449088044 428089681
12759 7 4  559656083682 287154795
12760 31 7  12494797676 83254181
12761 62 63  384511929524 99872467
12762 12 15  583964503843 45955683
12763 68 47  353329799686 413473138
12764 12 0  362101640883 20088684
12765 62 4  584401644832 51631749
12766 68 47  456474483162 67306144
12767 31 4  380539475480 1237285688
12768 19 15  72731870279 1469933902
12769 9 7  108195561749 80750972
12770 62 4  598802216341 33941615
12771 31 3  467349318861 459952805
12772 62 35  519729104968 3219663365
12773 13 4  376008455234 93557246
12774 38 4  287120857008 5128230667
12775 68 47  464834481805 71997093
12776 12 0  8101962735 14414937
12777 62 4  546006151118 46716654
12778 12 1  426442166866 16695150
12779 68 47  513532924402 197082980
12780 31 4  425771485327 360003059
12781 6 63  214667445845 104462659
12782 12 4  496932740029 204813931
12783 12 4  144700151979 383520908
12784 15 15  414927695296 107808563
12785 12 11  452663132712 75526031
12786 31 18  259844879922 617394468
12787 7 4  286087450538 286063627
12788 31 7  541402761184 274676377
12789 62 4  93603794472 109419807
12790 31 11  437116506401 364522896
12791 31 7  359415185595 335030432
12792 84 17  512356947496 70317680
12793 31 31  324921215088 172669725
12794 31 11  371480023198 50937371
12795 31 15  14192895090 44106193
12796 62 63  566886153742 3014970974
12797 6 1  75626124229 28538500
12798 12 15  600007952142 167010135
12799 31 7  482709915964 212692716
12800 12 3  588629188422 25531364
12801 0 3  565168271491 631114033
12802 6 3  256820515506 36008296
12803 22 4  336859498862 937238009
12804 43 7  269908776634 213457919
12805 68 47  458224648595 119473146
12806 7 4  401260620796 11962595434
12807 68 47  445886385238 79529632
12808 6 1  395113223240 33578011
12809 62 2  360877790236 37332197
12810 0 4  447184387629 1716618585
12811 9 12  402801047935 406137699
12812 9 7  361412949393 338005861
12813 62 15  133574289997 230242434
12814 37 81  27768065459 286156100
12815 13 15  114144943767 346299523
12816 6 5  202666676923 3211620334
12817 12 3  360615315849 49089014
12818 6 2  91071032094 53504953
12819 12 4  600989776017 215490531
12820 31 2  436043684204 36136798
12821 31 11  488059621135 68759196
12822 18 7  433099468224 2064840681
12823 12 15  137002064239 64144308
12824 12 4  258732666027 226224019
12825 15 15  402375981499 370733315
12826 6 2  207966942659 167074995
12827 6 5  121622857715 1632325342
12828 24 3  211450290210 320469128
12829 46 63  101165510555 775318800
12830 6 3  292582007127 425036424
12831 68 47  463694186980 85856707
12832 31 11  263434642275 33451645
12833 18 7  78634358240 1536474103
12834 18 15  231376816834 604170566
12835 62 4  67210916461 46828200
12836 6 4  247278155493 889241538
12837 62 12  546364740267 132682304
12838 6 15  533665036210 677992446
12839 62 7  599005807809 228821093
12840 6 4  473955558745 38635393
12841 12 28  436574832103 1127209721
12842 6 1  85865816192 22955498
12843 62 63  422595502992 862120565
12844 68 47  180442480012 439395344
12845 6 1  250233751793 45793323
12846 6 2  511795907134 260749442
12847 6 2  412025239511 359335122
12848 12 3  256386859586 144856549
12849 62 7  82293618568 131651475
12850 12 3  307666356444 454447791
12851 62 9  428460976079 1987237905
12852 31 11  254423204760 40193901
12853 62 15  217835905927 666962963
12854 9 7  354785925521 2522898961
12855 68 47  109292965301 181202483
12856 38 4  111758791869 3296825099
12857 68 47  463129429364 89106627
12858 68 47  446112042143 96880939
12859 12 15  423078921120 49638215
12860 38 4  444153647315 756237184
12861 6 1  138651730352 35318334
12862 12 15  354215246567 78188967
12863 62 12  131403637561 72417774
12864 31 4  433934543247 39089419
12865 62 2  484519063111 160352948
12866 18 7  409482321310 281869769
12867 62 15  70842967743 1607197651
12868 62 15  248130603906 3298150001
12869 9 12  329321552344 213186907
12870 62 12  356523597600 107168043
12871 62 12  427574657002 301105872
12872 68 47  457873139681 87990486
12873 62 15  541611890348 245403155
12874 62 12  274264516225 109761305
12875 12 0  183301692885 34744449
12876 31 3  354700634856 355625321
12877 68 47  341117233745 229776644
12878 12 4  445539731072 239668706
12879 93 4  47812919300 17288806367
12880 62 7  476666799041 454403339
12881 31 4  245722739648 395398393
12882 24 3  446084781180 339006325
12883 62 63  120946531716 1290303458
12884 31 11  185162193384 128888626
12885 13 15  171826846135 314090595
12886 15 15  66265694718 159260837
12887 0 3  216158342765 52823088
12888 62 15  137658107287 152934890
12889 31 4  120351682965 62119937
12890 6 1  276613763793 29774466
12891 6 1  40749060498 715644211
12892 6 2  550944997483 137199874
12893 9 12  129641155904 110037003
12894 31 4  91972504923 57745032
12895 68 47  320816773559 232196958
12896 62 15  119579103843 72306420
12897 3 0  179648567041 35666245
12898 62 7  319300521450 114125546
12899 6 2  492187740782 155194299
12900 6 15  427413106624 1569935684
12901 13 31  377747336834 9951303268
12902 62 31  565805007962 213807890
12903 6 11  161808790754 11368847150
12904 62 7  399276699800 345109750
12905 62 4  585604107814 32819100
12906 24 33  263341966064 966596421
12907 6 1  375948824632 99056121
12908 6 2  336422123849 419716946
12909 0 3  279860713391 28178026
12910 62 4  580801248121 41782895
12911 9 15  57624920969 991077362
12912 12 3  27639957335 58445636
12913 9 15  192458776945 144841776
12914 31 24  512670658527 49970632596
12915 62 31  228904878928 236561038
12916 68 47  364285025271 133032212
12917 22 9  418136267764 129450109
12918 68 47  422445533113 167926841
12919 6 3  252027231948 42270176
12920 62 4  529128227340 611465217
12921 9 12  153838469912 275927840
12922 6 2  117801032738 162373479
12923 9 12  218030463457 108390990
12924 12 15  475822252053 72355330
12925 6 31  181150927593 26092991
12926 62 31  600102447365 754026990
12927 6 15  360807458598 383088283
12928 12 15  510116073028 41345138
12929 62 15  212259070918 98271227
12930 6 2  550058010843 35875197
12931 31 4  424519502390 81248196
12932 6 0  402961401968 747765421
12933 6 1  111272488145 197379582
12934 31 15  57059317176 35647648
12935 12 28  151585672280 2126310988
12936 9 7  537013849045 123941365
12937 7 4  296843468298 291676543
12938 62 12  95885164212 214245420
12939 62 7  550543721980 104976635
12940 15 15  588067350026 862591836
12941 43 7  547725424670 191317740
12942 62 12  19807181139 62123341
12943 6 1  573011780843 32779636
12944 68 47  240116781211 407208626
12945 62 15  449261543290 960370712
12946 6 2  417691188315 43235723
12947 84 18  350529880370 120943462
12948 62 15  497429931216 763959813
12949 6 2  250023652100 414498863
12950 11 7  589668617667 1254340511
12951 68 47  278433494849 145038681
12952 6 2  586365508389 41271053
12953 12 4  367660326576 205142813
12954 38 4  535142687569 1523784268
12955 12 28  457240670172 1814204065
12956 31 12  331644364556 48612570
12957 12 15  423150047063 54030306
12958 31 15  55230381045 34057546
12959 7 7  354800809217 13480042911
12960 6 2  393689375954 85543252
12961 12 2  75689619402 343622439
12962 6 2  530822848223 434171432
12963 12 4  414045118441 404805169
12964 12 3  198639018672 30819082
12965 62 31  320701432035 232528716
12966 6 2  214197920328 219078194
12967 6 1  80041194785 46339500
12968 12 15  512757352513 169656389
12969 62 15  600947116636 261413324
12970 20 15  58759276286 225819999
12971 62 12  52212844605 86531325
12972 68 47  405219672023 405327952
12973 62 15  224355975525 527665086
12974 37 15  250418972027 100082006
12975 9 4  552503629210 74781095
12976 6 3  494417475142 23352496
12977 9 12  38715529100 295601608
12978 6 2  26424055824 273459824
12979 62 47  330806928191 1605317975
12980 6 1  470670991099 35172411
12981 6 2  269388892711 52443935
12982 31 11  168067775661 46330687
12983 68 47  537166520522 442245457
12984 62 12  162133402114 303095813
12985 12 15  447009472519 393284565
12986 62 12  10464014761 106907950
12987 9 12  572083431242 315490469
12988 12 1  43310297415 47517192
12989 6 3  256235379876 95566096
12990 6 3  281428983292 34642208
12991 31 7  392488012156 44254356
12992 62 63  214082970719 6885922120
12993 31 4  267163640038 34109011
12994 6 1  401414091568 33093686
12995 62 7  197184966161 174497844
12996 31 7  582709246727 6827544853
12997 46 63  82092469718 711572360
12998 31 23  280851711174 355960089
12999 13 31  516636985422 986057127
13000 12 1  422485843040 205397130
13001 62 7  190044958276 175124729
13002 62 7  255555451894 118611247
13003 62 4  504602752141 51371270
13004 68 47  223679503162 304816638
13005 6 2  291044249539 378202815
13006 31 15  26166007576 28543725
13007 12 15  251735258752 358813243
13008 6 0  292581784327 73767272
13009 6 2  385783696369 30329581
13010 12 11  173989376701 282579917
13011 6 2  144498501123 325629228
13012 31 7  105877395416 616447905
13013 31 7  363750456806 437210560
13014 31 3  155043507186 355838912
13015 9 12  350896461751 236576437
13016 31 15  71151091785 34346882
13017 62 63  262122674638 2196688555
13018 62 12  66604880323 127264688
13019 68 47  193387025382 188488477
13020 31 4  186948592234 50776050
13021 62 15  468634056873 657755940
13022 62 15  301486452634 154584583
13023 15 15  242756567022 399375871
13024 13 15  99844230137 241924836
13025 62 4  451802929107 40090707
13026 12 0  453301560107 20362365
13027 31 11  314594172166 36166954
13028 62 12  258844155030 275357390
13029 31 23  20432199293 1335246000
13030 15 15  444870722601 132802438
13031 46 63  483366047610 592087320
13032 3 4  495999376703 1829433385
13033 31 11  429919199810 32244326
13034 31 15  302530888948 268832583
13035 62 12  5409018264 155355208
13036 6 3  116081155862 549355853
13037 9 15  279730398995 1550783109
13038 31 1  3309364939 9326370230
13039 31 15  85813093852 38948926
13040 6 2  345232977096 173179195
13041 31 4  4948285381 796916957
13042 62 12  150362971495 134549076
13043 62 63  544985104851 839786039
13044 68 47  451784541015 104384867
13045 12 1  339275747819 49236043
13046 31 31  87901014462 357315216
13047 6 5  128820667479 1805132608
13048 62 79  391703756611 3021374732
13049 46 63  17533872545 586367727
13050 0 3  521415322170 17255763
13051 31 15  17430129653 22993391
13052 62 7  578910283536 117579670
13053 9 42  349266459079 563608650
13054 12 4  122493830204 309010641
13055 62 15  268192164191 97171976
13056 31 23  351633432057 2292408728
13057 46 63  175204113199 1116254238
13058 62 47  265356822878 5201244344
13059 62 63  102064855794 1795088592
13060 6 2  491223576460 452600381
13061 62 12  408152534863 309792492
13062 3 0  422539359627 25201873
13063 62 12  580923265201 264512169
13064 31 15  50141107644 23214291
13065 38 4  446273427121 827978760
13066 56 11  8884828761 207014176
13067 12 3  545354187968 59975347
13068 6 2  438915570823 824440359
13069 68 47  460780913297 74672167
13070 0 3  331332184854 18638743
13071 0 4  536741233380 2117754096
13072 12 11  538845664099 103843841
13073 62 31  298324448039 683708136
13074 62 15  268108728855 258515019
13075 62 2  191130578586 128884687
13076 46 63  196363709479 535157321
13077 62 15  172507586890 103228085
13078 46 4  598881932902 8282295382
13079 9 4  532163997181 62561167
13080 31 15  119827031218 28099798
13081 12 4  73445221143 354841776
13082 31 4  377412137448 354368497
13083 68 47  159962577745 284147014
13084 31 4  291339838949 57185645
13085 62 15  386397688470 155519492
13086 6 0  539035651988 36240438
13087 6 2  476821818874 343208750
13088 6 1  54989597289 134103512
13089 62 2  231131754048 35523958
13090 6 23  286984645372 32471369
13091 68 47  256287170291 256421055
13092 18 7  347652113663 511482562
13093 6 4  268430789357 2356251141
13094 62 12  78853895229 122385496
13095 62 12  545882024226 108302256
13096 18 7  495106793872 338211395
13097 31 15  39057897513 125420004
13098 43 7  538694839030 195486632
13099 31 1  10262551434 51668594
13100 31 4  193346023691 43678972
13101 62 12  21255990196 57107687
13102 31 11  557717256348 33684247
13103 68 47  251539589538 1267221090
13104 12 15  79736869217 60239934
13105 31 2  17527802600 66622678
13106 12 3  318469054253 355666165
13107 68 47  340103371540 164591317
13108 12 15  396627283416 47946529
13109 6 3  478221120566 24781108
13110 6 31  154576772185 36692352
13111 68 47  321178749020 512994576
13112 31 7  208103819631 309365632
13113 43 7  250925118769 320036040
13114 62 31  106693561049 134665025
13115 31 31  346421962867 76022663
13116 68 47  460171588321 69844020
13117 8 4  388755326861 14293265545
13118 62 12  461642026842 174196672
13119 62 12  221882881859 144550482
13120 22 9  418509558025 65771313
13121 62 15  78314958907 249806028
13122 62 7  184156853381 138400931
13123 31 4  376335274940 39375056
13124 6 2  81150153391 264193695
13125 12 46  389136208500 3768822681
13126 15 15  418337190161 227986170
13127 68 47  417922166513 208358372
13128 6 2  26823854881 516297978
13129 6 1  274430019152 96273771
13130 6 3  121833421414 42219863
13131 13 15  99844169263 285879845
13132 12 15  188350134399 71815922
13133 31 11  131669415717 65967124
13134 18 7  396850180161 323230856
13135 68 47  408364387964 286770733
13136 7 4  109686708238 422659945
13137 12 11  247777746551 913248773
13138 12 4  373970640684 187177021
13139 62 7  83367040326 126361308
13140 62 12  132854272232 152362597
13141 12 3  56171802615 33934973
13142 6 1  98084025189 87848090
13143 6 1  253212591073 43758346
13144 18 5  79352473855 117175509
13145 12 11  151857786590 131800090
13146 62 6  456599017698 115181316
13147 12 15  165992314573 74951241
13148 62 2  39023327924 255465152
13149 31 4  147736912638 46392341
13150 62 31  351003736355 229287041
13151 31 4  24142400683 32797550
13152 62 7  332780602370 126130449
13153 12 3  552806800568 33730906
13154 62 12  91808993545 330363166
