1 15 15  597386942813 252917418
8095 62 15  223831044363 850685735
8096 6 0  115226438179 67844806
8097 9 31  242739434189 218045447
8098 31 11  166221971681 35853425
8099 6 1  329579039900 120797147
8100 12 3  120482751373 447143596
8101 62 63  306774990821 1557569129
8102 31 12  328036270078 48574155
8103 6 1  79618023361 24820855
8104 62 15  331179636124 431842048
8105 62 15  363283679769 2752733752
8106 12 4  467427760799 249756461
8107 31 7  219692933987 61583148
8108 62 12  551645020112 152612735
8109 6 2  312986141458 29946762
8110 62 6  382658747323 979491340
8111 68 47  256476150972 177655573
8112 68 47  440638710709 183580807
8113 31 4  119561428716 50314815
8114 12 11  93869619283 127887164
8115 62 31  182103831886 317378981
8116 0 3  506653722611 29157329
8117 31 15  80141308712 37457663
8118 6 3  144878117686 545964665
8119 31 4  374533193496 28756312
8120 7 4  212053493378 13922994372
8121 31 11  304693254366 54347058
8122 12 3  70331474444 112712583
8123 38 4  209731992093 5002083936
8124 6 2  233484993201 67357658
8125 155 6  238742640753 2536394447
8126 68 47  19345591278 274387082
8127 31 11  402928762048 39116052
8128 125 7  544368133469 10165141090
8129 6 23  284313735662 156668686
8130 12 1  248346448049 216796675
8131 12 0  488102939608 21989936
8132 62 15  400220031112 899886299
8133 9 12  302202321008 77088729
8134 12 15  129012945383 390024660
8135 31 3  487943976941 393138468
8136 24 25  258032708186 878399395
8137 62 12  352921949925 172668007
8138 12 7  6987363212 122594173
8139 9 42  181321622776 724911135
8140 62 6  12135891265 132332473
8141 18 21  183831613516 1898219490
8142 6 1  106850231958 46352649
8143 62 12  216662636985 122696491
8144 62 15  397580004977 3122074176
8145 62 31  278335344608 197077621
8146 12 15  417112636591 187277348
8147 62 4  522001266031 72169918
8148 62 31  590042872367 218903464
8149 62 15  231362718954 66673299
8150 62 9  24742382351 1641399353
8151 0 3  507781630362 24731215
8152 6 31  59683618701 24012645
8153 12 11  483248850874 7006980697
8154 31 15  150606449245 25284527
8155 6 2  175189015285 55144991
8156 62 12  58933822480 191682331
8157 9 4  411676599143 78688549
8158 0 3  57035033291 910684693
8159 0 3  384622054569 56378012
8160 62 31  179426887672 447393813
8161 9 12  13609736990 91874601
8162 3 4  560809378393 1939298053
8163 62 4  467401658321 53132294
8164 31 4  39733275475 253841758
8165 6 2  54624957501 2528354928
8166 68 47  169354656604 417951897
8167 62 12  553082524872 150217162
8168 62 15  331611847097 160805555
8169 62 63  89149805206 2683770284
8170 31 4  409334074291 50809449
8171 31 3  357542254909 339094375
8172 31 15  104508807631 109193243
8173 12 0  324901176786 26300014
8174 62 12  535082285964 92754799
8175 9 15  97988698073 180468456
8176 18 1  4236524733 160971321
8177 12 4  75204911129 301265859
8178 12 7  294672060562 397969417
8179 62 7  277468525529 93128604
8180 343 41  280350303370 190781249
8181 62 12  33247788045 72888934
8182 9 7  114591720524 103741157
8183 31 12  538640410666 51476122
8184 68 47  424648628354 100774761
8185 62 63  509285017106 3026354502
8186 6 3  321635946046 27761024
8187 31 11  144681002932 84415281
8188 25 318  255192009457 89462480
8189 6 1  142952513441 381711305
8190 31 15  83187226977 50725527
8191 31 3  437642758936 315774956
8192 12 0  66902093834 24998117
8193 43 7  98027333314 310690632
8194 12 3  597322976457 40305729
8195 6 1  147615484931 49949772
8196 6 1  332348012559 817881179
8197 6 15  252862381001 956896998
8198 62 15  157751400340 2668582904
8199 62 31  95015653786 986490291
8200 6 3  479660101393 464919190
8201 15 15  72872294116 135581195
8202 12 7  475866103594 55483709
8203 625 397  327776006485 1603066536
8204 6 1  386222571104 92604213
8205 343 41  541324400360 350959802
8206 68 47  146553381341 193947321
8207 12 4  279270441467 222251860
8208 62 6  280549973000 135823444
8209 9 10  570908567634 66912318
8210 37 81  35019674030 343383753
8211 6 31  371267327182 41011203
8212 62 12  166266302854 511087441
8213 24 33  180338272992 1181544565
8214 46 63  341044507018 562793126
8215 6 3  206072490214 438680674
8216 9 15  192631742373 64632077
8217 68 47  458104427735 73599436
8218 6 4  44240970924 399158013
8219 250 47  276820503078 28644399493
8220 31 3  97447098855 337485052
8221 13 22  393352132252 172198580
8222 62 15  114344567403 92497566
8223 37 15  320762447228 357248597
8224 62 15  172179091305 696808919
8225 62 103  100523876769 694311884
8226 62 4  411602816030 48442073
8227 9 15  92136245239 145184484
8228 31 15  111072503195 31002778
8229 62 12  158523102201 114259343
8230 62 6  297859500641 129922894
8231 6 1  100239259432 59040612
8232 62 31  176875972146 525355274
8233 68 47  167291991732 362580093
8234 6 1  215427557771 31634522
8235 62 31  124746399684 116579422
8236 62 12  376683311522 306820520
8237 9 4  59997328366 75656698
8238 6 1  406070395056 189254719
8239 6 1  91158797904 846654478
8240 6 1  6017021338 33964033
8241 31 15  109813641510 63986284
8242 68 47  454961666867 79449226
8243 6 31  403333476315 37206445
8244 68 47  168655475747 105983211
8245 206 235  306952414644 256278125
8246 6 1  480484672099 24384681
8247 31 3  309842586789 320885687
8248 62 15  77984451849 4721323553
8249 12 1  47321303442 68122934
8250 0 3  7686548919 53223995
8251 12 0  562501494219 19817805
8252 9 12  234975647528 95260263
8253 12 15  19811857798 348407632
8254 62 15  138630967808 1902131412
8255 6 5  73029524497 3003905177
8256 6 1  333216429493 34944767
8257 31 4  350730514966 58196855
8258 6 3  11684252305 436105245
8259 29 6  185734212396 26025839388
8260 24 33  89709854291 895163885
8261 68 47  233608451266 185547828
8262 62 12  335643358072 345512329
8263 62 4  245722746998 559425200
8264 62 47  517288491547 1196301407
8265 68 95  228429582040 133367270
8266 12 4  536965937877 254505680
8267 62 31  480002179333 324120358
8268 125 31  121309233038 180726027
8269 62 7  384655884123 104906198
8270 38 4  186139674133 14936888448
8271 62 7  262781119859 141308201
8272 131 38  22891166201 205311242
8273 12 4  259047825988 471074355
8274 187 15  124641388738 193025763
8275 9 12  498171363605 286966295
8276 68 47  159923703700 159824889
8277 6 1  387916194884 36729645
8278 31 7  208557680226 2179090284
8279 31 7  279197791501 911207260
8280 9 15  406233034402 557360229
8281 31 15  120904758896 34197668
8282 38 4  287120873591 5121145618
8283 12 4  88966516641 310371179
8284 62 6  298077921390 122254410
8285 13 4  353947819332 62020178
8286 62 7  369790812410 106432509
8287 31 2  119901362716 38063598
8288 6 2  205943496412 35500296
8289 6 2  381456263314 35152341
8290 6 4  351931071252 8801795471
8291 6 2  466476490457 42070778
8292 56 15  469904556979 192122491
8293 62 47  92031279919 1319940282
8294 31 15  87011195548 41199776
8295 68 47  438668366958 499195423
8296 6 1  188362833065 935218083
8297 31 11  581114937313 61330050
8298 31 23  155416277388 292880302
8299 9 15  134073415894 1440768293
8300 62 7  96210366183 156108533
8301 31 11  73483755240 62134323
8302 62 103  514503972166 639594892
8303 68 47  161181391133 185381834
8304 68 47  445936040243 168456524
8305 62 15  245191289096 151260283
8306 18 7  394702116693 209851977
8307 9 15  603703827211 931243241
8308 31 3  546543064035 345512129
8309 6 3  559815857286 21602946
8310 31 3  268441349380 323090881
8311 31 15  70553045701 24020220
8312 52 47  327522011838 144001303
8313 6 2  97656857076 252449420
8314 6 31  371723911388 34988594
8315 31 15  106203807310 55877904
8316 6 1  312326869730 41410861
8317 62 15  150569646424 829554458
8318 68 47  445936026746 598031290
8319 31 15  32422999688 29658325
8320 6 2  530737197416 5876988850
8321 84 17  364998418285 112821062
8322 62 63  81022920457 118261016
8323 62 63  48504936317 2524446958
8324 31 4  540914547183 307022169
8325 62 15  470373764209 96562088
8326 31 7  182544284321 1916835047
8327 62 57  327912430182 37856466552
8328 68 95  105178591974 270613723
8329 62 4  316202572701 53429251
8330 6 1  288017213365 35143680
8331 31 11  116730670359 38782536
8332 12 15  300237579508 171168526
8333 9 31  249483662156 230761583
8334 6 1  238840686715 141649030
8335 62 12  575643860435 195384936
8336 6 1  351621725696 38706861
8337 12 0  452101870794 24603365
8338 68 47  410449136828 491226930
8339 68 47  401983669314 110020499
8340 31 4  134730513340 106673925
8341 31 4  602118690307 306747926
8342 31 7  198237086031 59873084
8343 25 3  270473955705 104077251
8344 68 47  462559778948 76317420
8345 0 4  444941595319 1139559828
8346 68 47  389020093785 907224870
8347 62 31  397401553431 831097639
8348 31 4  39318189038 42305148
8349 12 4  202921340723 284371740
8350 68 47  455757217418 93454940
8351 31 15  573855591460 29740578
8352 31 11  412462932334 40282348
8353 68 47  461175131004 68030747
8354 12 7  93094961447 441986826
8355 237 59  264453936386 301166588
8356 31 11  310310598593 57601834
8357 6 4  574749842422 46363545
8358 9 12  55427766952 218416257
8359 6 1  15670110003 88185881
8360 11 15  242786037689 204073849
8361 6 23  535022620369 248289952
8362 56 47  575851652138 172837223
8363 9 12  497410363880 163289314
8364 15 15  334712627263 346363286
8365 12 11  412805691940 57627903
8366 6 2  354800798088 138259945
8367 31 11  364219124110 48210698
8368 62 63  91401217541 1493717441
8369 62 63  324180228224 66927242
8370 12 15  599404627010 327249682
8371 31 4  381739804070 29621586
8372 19 15  157400313693 95153066
8373 31 7  215237784892 479898264
8374 56 47  489761719639 282444734
8375 62 6  79312591157 198741641
8376 12 11  149344853356 350087815
8377 12 4  232369278322 397517520
8378 62 7  528364667820 191165306
8379 12 3  49397248101 60620824
8380 24 7  290133112035 3874131727
8381 20 15  71143603711 537878401
8382 37 4  166448543706 207217275
8383 31 3  283742239195 301384491
8384 62 15  174248421177 111690190
8385 62 6  111546932462 130202393
8386 31 3  316742728557 54071875
8387 6 1  47376871808 129965864
8388 31 15  108416417450 96359533
8389 12 0  21301512196 22387902
8390 12 15  31829751584 411957361
8391 9 12  428402146864 88805390
8392 62 31  269402132971 213289273
8393 9 9  467009487600 57282497
8394 6 2  160270458543 297160010
8395 15 15  503595797323 282203147
8396 6 1  211594752522 38495006
8397 68 47  233651316292 527358155
8398 31 3  527642324731 296745258
8399 18 15  499258282018 549518267
8400 62 12  502207618406 179367406
8401 12 7  442285063576 570309548
8402 37 80  34995554977 276345756
8403 6 1  491808096490 19455893
8404 68 47  429020350517 876196862
8405 68 47  158537208116 329002819
8406 9 12  417851405743 168645936
8407 62 98  320106554539 559456665
8408 9 7  267566776741 572198803
8409 68 47  423970477251 78390205
8410 31 15  162005578703 26437356
8411 125 318  77966611367 2956170946
8412 62 47  263636706829 626574424
8413 62 15  357010840587 810666375
8414 9 10  570872814359 91214107
8415 62 31  137074563292 78025624
8416 131 39  501271630167 256775635
8417 9 12  449626962297 207690483
8418 6 1  164143065378 28688450
8419 19 15  22711816564 336064123
8420 62 15  142406030925 347357212
8421 62 15  317444441007 666578776
8422 31 7  181867840322 3364910228
8423 15 15  253922331428 397567949
8424 15 15  335765571256 106349388
8425 31 31  272480116478 230425371
8426 68 47  194505674173 100256366
8427 7 4  5265868214 297236240
8428 31 15  59480817337 73863133
8429 43 7  363707050370 167605293
8430 62 7  337560196637 8444155581
8431 31 23  70903953844 1960236294
8432 62 63  451686361339 3506904284
8433 68 47  249620883537 293352032
8434 31 3  447672960663 30307484
8435 68 47  464087883050 79329527
8436 31 31  245204554012 210228200
8437 31 11  249022863538 50234804
8438 9 12  417655557892 262049535
8439 12 3  32126281393 32025016
8440 31 15  165679405042 37403579
8441 68 47  401913915423 493254128
8442 31 15  86431371843 93203762
8443 12 7  489081689355 407886595
8444 49 4  164726157735 117963175
8445 68 47  240367289293 251192996
8446 62 31  541443671309 193912348
8447 9 4  478131163849 141169884
8448 62 62  104945484644 32531790599
8449 62 31  9976521286 442802957
8450 68 47  428037937507 346003345
8451 7 4  210460386717 288366596
8452 62 15  269702079131 265377511
8453 9 12  122931974375 136989429
8454 12 3  220315896256 149291011
8455 62 15  155548336808 137105782
8456 31 4  199015220099 342166249
8457 62 103  143702638015 656996319
8458 12 4  263520373400 227054289
8459 62 15  233137536798 74996325
8460 6 4  65847774927 465863573
8461 56 1  602702631916 86182561
8462 131 39  101284121065 301899149
8463 250 7  75806456504 14467751611
8464 62 2  269021241515 35594641
8465 46 63  333964718631 592154623
8466 6 63  292292589584 119029846
8467 49 6  141870095175 354066122
8468 831 865  216987062166 1221152514
8469 31 11  603613713880 33650758
8470 12 3  269767407964 37228926
8471 131 34  445033585322 258521751
8472 62 7  319907758569 140939220
8473 68 47  455384690929 75039374
8474 9 10  570333334333 72501772
8475 56 15  28091165685 10268694053
8476 12 4  504607924696 4440365913
8477 62 47  353178694613 378346262
8478 12 3  244516489948 112184276
8479 62 6  329268985631 144430083
8480 6 1  246567527671 26157485
8481 9 7  284586535307 76596492
8482 6 2  133244686686 257776591
8483 6 4  95524933294 2561839631
8484 12 9  227902428087 564393628
8485 12 28  346877266682 2749257580
8486 62 31  92957257970 177690904
8487 6 15  438531301270 543262404
8488 13 4  251932517220 89119501
8489 12 0  75331637920 24666697
8490 6 1  463217147266 32189581
8491 31 1  579320955104 8652177956
8492 62 4  237611640798 45875893
8493 68 47  136573073750 204310650
8494 62 12  23422560092 65887172
8495 6 2  34346801008 143055274
8496 62 12  260522188910 139712310
8497 9 10  310526224826 92336208
8498 62 15  118980236711 64461292
8499 68 47  232576958896 223319970
8500 12 4  123272090491 241371316
8501 31 15  63314621034 28982479
8502 6 2  476937773832 121241866
8503 31 15  57603978660 36470073
8504 62 12  173467195558 106695113
8505 12 3  31109408318 130573327
8506 6 2  68741077166 311258505
8507 6 31  529966353819 14300958
8508 68 47  192357810277 276517041
8509 56 47  475380994932 223193027
8510 6 2  59224111862 524326025
8511 9 10  576834502656 104024088
8512 6 3  193247475212 37010259
8513 15 15  249264991497 126414568
8514 49 6  573748518201 300274494
8515 13 4  207005318678 62869201
8516 6 2  404048373511 368526869
8517 12 2  304351852764 98365274
8518 9 12  355595525461 88450313
8519 62 21  312434542090 152233208
8520 62 1  295002176514 12233939153
8521 15 15  421857030823 368892682
8522 62 31  435643693364 197906498
8523 31 12  77868317484 68599926
8524 62 12  222363477465 99709566
8525 6 2  350258203567 141816949
8526 6 31  513022246199 25009836
8527 6 2  593204469368 122345743
8528 9 15  307862108795 182352600
8529 12 15  543003160284 368413381
8530 56 47  381548447534 173770466
8531 68 47  455793414479 68527888
8532 9 15  399965012587 101859945
8533 218 33  174012002155 394160388
8534 6 0  115196738521 58329535
8535 62 12  411063903715 565342911
8536 6 1  291613920002 29308400
8537 31 15  3933625089 33956468
8538 62 103  506404909790 597852118
8539 12 3  149264418093 105880211
8540 6 1  529869217521 72306765
8541 62 63  384791732800 7533513980
8542 6 31  477709590487 31752089
8543 31 23  34858270488 1667615407
8544 62 31  117738398369 277019151
8545 250 7  441512075391 4792628386
8546 62 63  494886852042 3503711747
8547 15 15  315781957602 293578842
8548 31 3  353041400830 304565653
8549 68 47  20359977667 254565380
8550 6 1  166552700537 36004031
8551 62 31  112640557347 286280044
8552 9 12  206821247000 88464686
8553 62 9  426620151586 1922157998
8554 6 1  322591383612 117014021
8555 62 31  206403322756 378258993
