1 15 15  597386942813 252917418
11073 9 4  263176501747 74814300
11074 68 47  72541806259 331063766
11075 31 23  402150917960 2688859212
11076 9 12  112195117825 127535973
11077 9 10  569301804529 103277048
11078 62 31  537706115216 168218031
11079 68 47  335110853781 336026819
11080 31 11  404654052143 74799469
11081 68 47  417367465939 215815226
11082 6 2  101178745093 482116153
11083 6 2  276679653486 17658281639
11084 31 23  583811909364 795650602
11085 12 4  211684377022 305852656
11086 12 3  178186802727 451399550
11087 62 7  210980052678 170593402
11088 84 18  213847780575 89130224
11089 62 15  263964940948 69538321
11090 12 4  42632756078 573310046
11091 38 7  396249449838 1198277567
11092 12 4  486416538991 1129405924
11093 68 47  403162478425 163506695
11094 13 11  393335937337 398069824
11095 43 7  269226380537 529845624
11096 6 1  360134077308 86042187
11097 31 3  414241270695 348374660
11098 15 15  600135254426 111001740
11099 31 4  512335436374 2493156078
11100 12 4  384669425639 247976212
11101 31 7  358568424133 261473235
11102 62 7  413250440958 84226533
11103 62 31  501006641066 243304341
11104 12 3  480912599373 73267997
11105 23 3  267402458604 343630505
11106 62 6  1572297366 141850962
11107 62 15  78611474844 220093020
11108 9 12  507811351153 137609374
11109 68 47  408603021426 70413750
11110 62 31  256802608148 290226418
11111 13 4  496856232200 135689446
11112 12 11  380926894767 258500504
11113 12 4  455271206680 230627097
11114 62 23  10262594172 2875889485
11115 12 3  497408650945 544587601
11116 12 1  338760034485 204897284
11117 46 63  524643768321 531224812
11118 24 25  57829186286 568456373
11119 46 63  131403639734 568143165
11120 15 15  512855674240 223528734
11121 9 12  523860736622 387691565
11122 12 2  338827305211 168613968
11123 31 4  47711945606 415849160
11124 31 11  102273281417 490974373
11125 6 7  314427516379 3385336107
11126 31 11  212240930307 85962749
11127 62 31  480902914855 244229178
11128 31 23  351633421527 2314294709
11129 15 15  127173617782 484462126
11130 62 31  122283669214 178650437
11131 62 15  103273405188 1320277105
11132 12 11  65948987045 183892846
11133 37 4  457671298945 190104584
11134 68 47  538827447908 526380360
11135 68 47  403258057975 163610972
11136 62 15  103400372575 2080169907
11137 31 23  510041898417 2116886102
11138 31 4  298374417743 69737128
11139 24 47  567312711241 87719503
11140 12 3  477539326665 78497609
11141 68 47  228785497389 122881923
11142 31 7  370824663687 12541277891
11143 68 47  73315189206 217844196
11144 68 47  316846983823 381713030
11145 6 1  191551131563 201600806
11146 31 31  522914004271 423475768
11147 12 15  432605042776 359780026
11148 62 6  27479134790 128073037
11149 12 15  575955604436 285998999
11150 0 3  100757199681 475577256
11151 12 7  237339814489 406764985
11152 6 1  272515162638 3406428226
11153 31 3  429075717610 142308814
11154 62 15  464646520602 69587922
11155 9 4  88483576287 74056821
11156 62 31  307054828552 858032228
11157 68 47  21416705218 398444601
11158 31 7  22462361696 381827302
11159 62 15  275866370953 1151399008
11160 43 7  359780008170 154439314
11161 68 71  446276930838 823728530
11162 31 3  9126373997 409148301
11163 19 15  86204538767 2201864507
11164 31 7  345182873578 140394582
11165 9 4  310857254225 109532785
11166 6 2  64534716947 824214062
11167 62 47  122637196557 600555555
11168 62 15  601968932454 65377885
11169 62 31  316505665111 239515040
11170 6 4  138834379628 6117986877
11171 62 15  70562872127 95088738
11172 31 7  507903869030 289513438
11173 62 7  95919295862 252035931
11174 31 11  422733441109 99601913
11175 31 31  38366137447 265539925
11176 62 12  41889077948 62782988
11177 62 6  349750960206 122203270
11178 62 23  209572951849 7208991344
11179 6 4  274638869366 441216956
11180 9 12  159105266417 6357059459
11181 31 15  379171103671 314911415
11182 68 47  365271217662 243851431
11183 9 15  537870568443 85571463
11184 6 15  384407828557 1580174121
11185 6 1  465567534821 893536470
11186 9 15  105255772338 229960219
11187 68 47  408484898436 77237975
11188 6 4  9126366696 19883246960
11189 9 31  181113167712 206925867
11190 18 7  483690936503 6665508848
11191 6 2  113222298116 662966964
11192 24 33  173694382102 1285044227
11193 6 1  48329335715 124435577
11194 68 47  456635297310 63460100
11195 6 1  518922431797 146692264
11196 6 2  389835700891 1731205038
11197 46 63  585604110972 508958786
11198 62 12  123242803787 139862912
11199 6 1  430292564827 149652015
11200 62 12  198123020314 62669936
11201 62 31  483908667194 215017523
11202 68 95  438270142442 142287361
11203 6 2  324236507475 152471286
11204 68 47  423703703535 205692735
11205 62 15  173220229063 325442614
11206 46 63  201387479929 634093715
11207 62 6  296923626715 135153313
11208 62 12  102610002702 80916320
11209 49 4  268430775152 115892089
11210 13 31  522540372354 2275701348
11211 6 1  190101919528 114046635
11212 62 31  519469613659 1111172626
11213 62 7  443504845885 82025541
11214 31 15  388781295236 241540856
11215 68 47  265584993144 422031040
11216 6 1  153767257652 1405677117
11217 12 11  63526150948 172597197
11218 62 31  431644476165 229038408
11219 31 4  369101476571 418734669
11220 62 31  334804326493 237817875
11221 12 4  375679813248 196773286
11222 62 12  144124228921 78181905
11223 12 28  417132482937 1256153248
11224 9 15  336636321772 217758402
11225 68 47  249941256297 360667720
11226 31 3  195561980820 326716361
11227 12 4  424131153915 515700527
11228 62 79  363017865823 1016611270
11229 38 7  53031562960 1778207039
11230 9 12  350284420756 101691380
11231 68 47  407781024532 89662722
11232 9 4  255536649313 73542354
11233 49 6  11684254729 201574930
11234 12 3  86345550219 104995495
11235 24 4  438439074121 1265956009
11236 62 47  367808076921 1766852004
11237 62 63  408485823716 2638508828
11238 12 4  63244503381 507187714
11239 12 3  111879167666 151658401
11240 15 15  329665000868 475173119
11241 62 47  549413422832 12610357271
11242 62 6  216925000782 140304636
11243 31 46  121864887308 766981948
11244 12 15  163202559330 63377430
11245 68 47  253709247964 532965733
11246 6 15  123256611608 630611926
11247 31 11  43034434269 101548760
11248 62 47  178809146555 6851291273
11249 12 4  425309907203 71717789
11250 62 15  18121654116 79701067
11251 62 7  522437406698 117032395
11252 31 4  51920487621 60321732
11253 68 47  456257512173 77872612
11254 62 63  228483743357 2972832672
11255 6 1  273874963172 213029533
11256 62 31  104488370889 348376939
11257 68 47  463891356337 76603701
11258 68 47  409593695258 87454649
11259 12 4  234381719517 345710052
11260 9 12  429129054110 86391132
11261 31 31  255388097837 169950908
11262 6 15  332062920880 2593507386
11263 62 12  91808998223 224331195
11264 62 12  147726745775 83039772
11265 62 15  70333159901 134733255
11266 31 4  350537709895 746913496
11267 12 4  432182936787 173704494
11268 68 95  600746868796 170613962
11269 62 6  470337532511 106690346
11270 9 12  414165685053 79788754
11271 68 47  424949835011 94200612
11272 43 7  108399155072 316837576
11273 6 2  174449698246 405190519
11274 9 5  81975974140 2825897972
11275 6 2  539449174213 128779473
11276 68 47  455559782176 74921104
11277 62 7  268671137854 25439680522
11278 68 47  146535632860 117245786
11279 24 25  517263746752 1103189936
11280 9 15  264546445648 91983201
11281 9 9  249836237543 60886681
11282 62 47  521432552763 445695782
11283 9 7  541687450392 224383351
11284 68 47  457275507374 75778343
11285 62 12  246602105378 266535561
11286 68 47  229158916442 111290362
11287 9 15  308530374639 1552041508
11288 9 12  603090697201 229620505
11289 31 4  310506547802 341575660
11290 13 4  98360083225 103162701
11291 9 15  60083934463 927626545
11292 6 2  439090153236 142533681
11293 68 47  168734467544 364034935
11294 43 7  368969351213 364349371
11295 15 15  251519278527 443145248
11296 68 47  443048005636 98995276
11297 12 3  73399400490 418078844
11298 62 6  396634207866 172757502
11299 12 1  323918062242 310071712
11300 43 7  283754829783 152965479
11301 12 4  124501179855 294516948
11302 68 47  443143716809 81427590
11303 62 15  97572514311 191389130
11304 31 4  374644680752 475573184
11305 9 93  54540940140 689589105
11306 12 3  1698794330 284594821
11307 62 47  263043655878 231363394
11308 68 47  221896759085 124567560
11309 12 11  149957673535 175587945
11310 19 15  211170725845 8269202065
11311 19 15  108758689773 1949140190
11312 68 95  443069587420 163606921
11313 62 31  582603109551 227322141
11314 62 4  209793151646 664893807
11315 62 12  132368474489 143012433
11316 62 15  203633146512 289710824
11317 24 33  90953621551 795792745
11318 12 11  279061465716 259029499
11319 15 5  487301914121 283142823
11320 18 15  419892349200 796551426
11321 31 6  446312623412 69480022
11322 6 4  366331498932 5835847812
11323 62 63  286087459596 2564404177
11324 9 4  111001969793 137735963
11325 6 3  26063038652 445161939
11326 62 15  18844210861 6178070847
11327 43 7  590986197345 176707484
11328 9 7  369922793817 211988857
11329 12 4  485552857919 221876190
11330 12 4  263469606421 281090980
11331 6 2  15449024571 2021885375
11332 46 63  273245051599 601509454
11333 12 7  242349005491 104887764
11334 62 12  398281959999 245879732
11335 62 7  10211635105 120394094
11336 62 12  185882020363 189912858
11337 62 2  334191097655 114661963
11338 31 4  314732990052 87511373
11339 62 15  149563620580 110767295
11340 6 63  376931251917 564972004
11341 6 1  122637192166 311426978
11342 31 23  50793209576 317151331
11343 43 7  104611673695 354062509
11344 62 31  362101643350 227633649
11345 68 47  451894384897 171772889
11346 15 15  43913595661 418373869
11347 62 6  603852508754 127500826
11348 62 31  16513327588 209963852
11349 12 3  308598144159 61738237
11350 6 2  76174322797 151404314
11351 31 23  403316534413 516521292
11352 12 4  202137980254 261085945
11353 46 63  600846758870 519461028
11354 62 30  428327115499 193796729
11355 15 15  149973425063 121068303
11356 68 47  49746955066 198936752
11357 31 11  155483840440 117262754
11358 43 7  368066566005 294828624
11359 49 6  432889799827 202349193
11360 68 95  451110899423 86560991
11361 62 63  103621775372 1979780895
11362 31 15  84897850563 5162459719
11363 62 12  165245267147 160971521
11364 62 31  499290978251 780653870
11365 0 4  490744437869 2373202829
11366 18 7  107665210017 310526745
11367 62 12  69250684259 157023552
11368 31 12  193055183258 158376989
11369 31 7  526880904068 125044119
11370 6 2  117236530535 5935302676
11371 56 47  359832403934 200137032
11372 62 7  349086547305 126962944
11373 62 12  589563513319 145546009
11374 6 1  75241573875 280275104
11375 6 31  97488564157 70966237
11376 31 11  416314967269 89483030
11377 62 7  197441956740 160919996
11378 46 63  379804693992 569962134
11379 62 12  603002703064 131322735
11380 62 31  129919113352 334912230
11381 31 4  490724816269 2793187094
11382 6 1  212097851020 142958152
11383 62 31  81150173608 143532775
11384 15 15  425796336204 324232283
11385 62 15  485380602000 100811307
11386 25 93  432921977854 1076811581
11387 62 47  396669593843 2244426759
11388 9 93  140161995445 805972716
11389 62 63  264598419512 1310044582
11390 68 47  234682955340 305260127
11391 31 11  26733139070 153389531
11392 9 12  291877254668 207701250
11393 68 47  458123975764 61097087
11394 6 2  386759135979 145580535
11395 6 1  164660407152 413555840
11396 19 15  356103347029 4558149455
11397 12 15  75856901834 392492726
11398 6 31  117992972212 124286537
11399 62 15  130023943975 128289618
11400 15 15  589676314908 440445005
11401 12 4  29308451274 197513689
11402 31 15  153152593216 129062712
11403 62 15  55980532756 129227248
11404 12 7  334279689393 339596450
11405 12 3  307666359141 303959394
11406 9 15  459546831793 86779782
11407 62 2  88650996028 126606919
11408 6 1  469864079971 82291620
11409 31 3  197373520683 297527171
11410 6 3  94838454086 67303869
11411 18 7  483488621657 262102818
11412 31 3  177566424915 548214666
11413 12 15  497005826887 278955517
11414 9 12  344776103814 109359677
11415 37 15  159004713124 192054354
11416 62 7  132793019989 112008538
11417 31 46  190609040049 8791526035
11418 15 15  563994458069 88637086
11419 62 15  95586146589 127638501
11420 62 23  10286456992 832434086
11421 12 3  424924461786 338699676
11422 31 7  534865940996 106117860
11423 9 12  192589006204 245797088
11424 68 47  49758997459 137691405
11425 43 7  369144993328 119258072
11426 31 3  368342544476 302237071
11427 0 4  275886916543 1880985466
11428 6 2  301803716097 157590427
11429 38 4  201391181447 7769594497
11430 62 31  114062710128 345945137
11431 68 47  320878950522 189883101
11432 12 11  194198919373 227680894
11433 31 23  374533195699 414110230
11434 18 7  64402015193 694698010
11435 31 11  481213385726 90954082
11436 31 23  387624945780 2092817838
11437 62 31  121809070084 292635297
11438 12 4  286443871346 240675329
11439 9 7  362942305542 83316691
11440 61 7  153925066740 128548569
11441 9 15  380510677488 1309093632
11442 12 4  164465227812 297968110
11443 68 47  233073352809 453938006
11444 13 15  222152523062 300181726
11445 6 3  296064456553 410830876
11446 8 46  296584168549 854098504
11447 6 2  223458224682 229243801
11448 9 15  297393094480 188525479
11449 6 1  423452778131 240257839
11450 31 7  368366924241 1087469277
11451 6 11  248199062887 3317709310
11452 68 47  353855234418 387347884
11453 12 4  269818097875 206056007
11454 6 2  402997361767 443249444
11455 12 15  449402886371 356323615
11456 68 47  465090613358 103072491
11457 31 3  228572941889 12166789798
11458 62 12  234122335498 99766883
11459 15 15  334426905418 251169362
11460 62 6  508272906342 109824894
11461 43 7  288397118735 626284567
11462 62 31  332044857575 221732024
11463 24 33  179864621761 1566113319
11464 62 7  421000631400 113043471
11465 12 4  594596932443 197317411
11466 31 4  251724439517 112258507
11467 11 2  302411924017 98810833
11468 62 12  585964647206 96177244
11469 31 4  503412050744 65023820
11470 62 7  335574429432 138942772
11471 68 47  409723916314 68510790
11472 9 4  555968228332 65057380
11473 12 15  323405404334 368189861
11474 6 2  118007336544 159008712
11475 6 11  535343983096 14183516675
11476 12 4  500872610763 207006664
11477 12 3  188868014304 317041687
11478 62 4  29157421801 147523726
11479 68 47  230054668184 210786661
11480 62 63  458884672724 5683507905
11481 1 6  444514627975 12235281684
11482 62 31  26410150134 238154220
11483 0 3  345551815418 116122284
11484 68 47  402430060914 421635751
11485 62 15  163816874962 180345957
